case,concept:name,entity,time:timestamp,value
0_1,"enter-High-(W_Complete application,W_Complete application)",segment,2016-01-07 00:00:00+00:00,187.0
0_1,"enter-High-(W_Call after offers,W_Call after offers)",segment,2016-01-07 00:00:00+00:00,281.0
0_1,"enter-High-(W_Handle leads,W_Handle leads)",segment,2016-01-07 00:00:00+00:00,120.0
0_1,"exit-High-(W_Complete application,W_Complete application)",segment,2016-01-07 00:00:00+00:00,158.0
0_1,"exit-High-(W_Call after offers,W_Call after offers)",segment,2016-01-07 00:00:00+00:00,264.0
0_1,"exit-High-(W_Handle leads,W_Handle leads)",segment,2016-01-07 00:00:00+00:00,118.0
0_1,"cross-High-(W_Complete application,W_Complete application)",segment,2016-01-07 00:00:00+00:00,217.0
0_1,"cross-High-(A_Concept,W_Complete application)",segment,2016-01-07 00:00:00+00:00,100.0
0_1,"cross-High-(W_Call after offers,W_Call after offers)",segment,2016-01-07 00:00:00+00:00,618.0
0_1,"cross-High-(W_Handle leads,W_Handle leads)",segment,2016-01-07 00:00:00+00:00,124.0
0_1,"handover-High-(W_Complete application,W_Complete application)",segment,2016-01-07 00:00:00+00:00,2.2222222222222223
0_1,"handover-High-(W_Call after offers,W_Call after offers)",segment,2016-01-07 00:00:00+00:00,2.090909090909091
0_1,"workload-High-(A_Create Application,A_Submitted)",segment,2016-01-07 00:00:00+00:00,39.0
0_1,"workload-High-(W_Call after offers,W_Call after offers)",segment,2016-01-07 00:00:00+00:00,9.444444444444445
0_1,"workload-High-(A_Submitted,W_Handle leads)",segment,2016-01-07 00:00:00+00:00,39.0
0_1,exec-High-W_Call after offers,activity,2016-01-08 00:00:00+00:00,246.0
0_1,exec-High-W_Complete application,activity,2016-01-08 00:00:00+00:00,407.0
0_1,to-exec-High-A_Complete,activity,2016-01-08 00:00:00+00:00,70.0
0_1,to-exec-High-O_Sent (mail and online),activity,2016-01-08 00:00:00+00:00,81.0
0_1,to-exec-High-W_Handle leads,activity,2016-01-08 00:00:00+00:00,77.0
0_1,to-exec-High-A_Submitted,activity,2016-01-08 00:00:00+00:00,33.0
0_1,to-exec-High-W_Call incomplete files,activity,2016-01-08 00:00:00+00:00,24.0
0_1,to-exec-High-W_Call after offers,activity,2016-01-08 00:00:00+00:00,681.0
0_1,to-exec-High-W_Complete application,activity,2016-01-08 00:00:00+00:00,473.0
0_1,to-exec-High-O_Create Offer,activity,2016-01-08 00:00:00+00:00,113.0
0_1,to-exec-High-A_Create Application,activity,2016-01-08 00:00:00+00:00,46.0
0_1,to-exec-High-O_Created,activity,2016-01-08 00:00:00+00:00,86.0
0_1,to-exec-High-A_Accepted,activity,2016-01-08 00:00:00+00:00,87.0
0_1,to-exec-High-A_Concept,activity,2016-01-08 00:00:00+00:00,47.0
0_1,do-High-User_12,resource,2016-01-08 00:00:00+00:00,140.0
0_1,do-High-User_1,resource,2016-01-08 00:00:00+00:00,181.0
0_1,do-High-User_24,resource,2016-01-08 00:00:00+00:00,168.0
0_1,todo-High-User_21,resource,2016-01-08 00:00:00+00:00,74.0
0_1,todo-High-User_2,resource,2016-01-08 00:00:00+00:00,100.0
0_1,todo-High-User_14,resource,2016-01-08 00:00:00+00:00,71.0
0_1,todo-High-User_9,resource,2016-01-08 00:00:00+00:00,41.0
0_1,busy-High-User_12,resource,2016-01-08 00:00:00+00:00,140.0
0_1,busy-High-User_1,resource,2016-01-08 00:00:00+00:00,196.0
0_1,busy-High-User_24,resource,2016-01-08 00:00:00+00:00,168.0
0_1,busy-High-User_17,resource,2016-01-08 00:00:00+00:00,127.0
0_1,busy-High-User_2,resource,2016-01-08 00:00:00+00:00,211.0
0_1,busy-High-User_4,resource,2016-01-08 00:00:00+00:00,113.0
0_1,busy-High-User_27,resource,2016-01-08 00:00:00+00:00,112.0
0_1,"enter-High-(W_Complete application,W_Complete application)",segment,2016-01-08 00:00:00+00:00,221.0
0_1,"enter-High-(W_Call after offers,W_Call after offers)",segment,2016-01-08 00:00:00+00:00,167.0
0_1,"enter-High-(O_Create Offer,O_Created)",segment,2016-01-08 00:00:00+00:00,85.0
0_1,"exit-High-(W_Complete application,W_Complete application)",segment,2016-01-08 00:00:00+00:00,238.0
0_1,"exit-High-(W_Call after offers,W_Call after offers)",segment,2016-01-08 00:00:00+00:00,108.0
0_1,"exit-High-(O_Create Offer,O_Created)",segment,2016-01-08 00:00:00+00:00,85.0
0_1,"cross-High-(W_Complete application,W_Complete application)",segment,2016-01-08 00:00:00+00:00,280.0
0_1,"cross-High-(W_Call after offers,W_Call after offers)",segment,2016-01-08 00:00:00+00:00,521.0
0_1,"handover-High-(W_Complete application,W_Complete application)",segment,2016-01-08 00:00:00+00:00,2.2
0_1,"handover-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-01-08 00:00:00+00:00,4.0
0_1,"handover-High-(W_Call after offers,W_Call after offers)",segment,2016-01-08 00:00:00+00:00,2.25
0_1,"workload-High-(W_Complete application,W_Complete application)",segment,2016-01-08 00:00:00+00:00,13.0
0_1,"workload-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-01-08 00:00:00+00:00,12.0
0_1,"workload-High-(A_Create Application,A_Submitted)",segment,2016-01-08 00:00:00+00:00,32.0
0_1,"workload-High-(W_Handle leads,W_Complete application)",segment,2016-01-08 00:00:00+00:00,11.0
0_1,"workload-High-(A_Submitted,W_Handle leads)",segment,2016-01-08 00:00:00+00:00,32.0
0_1,"workload-High-(W_Handle leads,W_Handle leads)",segment,2016-01-08 00:00:00+00:00,11.0
0_1,to-exec-High-W_Handle leads,activity,2016-01-09 00:00:00+00:00,88.0
0_1,to-exec-High-A_Submitted,activity,2016-01-09 00:00:00+00:00,42.0
0_1,to-exec-High-W_Call after offers,activity,2016-01-09 00:00:00+00:00,435.0
0_1,to-exec-High-W_Complete application,activity,2016-01-09 00:00:00+00:00,133.0
0_1,to-exec-High-O_Create Offer,activity,2016-01-09 00:00:00+00:00,28.0
0_1,to-exec-High-A_Create Application,activity,2016-01-09 00:00:00+00:00,42.0
0_1,to-exec-High-A_Concept,activity,2016-01-09 00:00:00+00:00,35.0
0_1,do-High-User_1,resource,2016-01-09 00:00:00+00:00,225.0
0_1,todo-High-User_21,resource,2016-01-09 00:00:00+00:00,74.0
0_1,todo-High-User_2,resource,2016-01-09 00:00:00+00:00,100.0
0_1,todo-High-User_14,resource,2016-01-09 00:00:00+00:00,73.0
0_1,todo-High-User_9,resource,2016-01-09 00:00:00+00:00,41.0
0_1,busy-High-User_1,resource,2016-01-09 00:00:00+00:00,240.0
0_1,"cross-High-(W_Call after offers,W_Call after offers)",segment,2016-01-09 00:00:00+00:00,413.0
0_1,"workload-High-(A_Create Application,A_Submitted)",segment,2016-01-09 00:00:00+00:00,41.0
0_1,"workload-High-(W_Complete application,A_Concept)",segment,2016-01-09 00:00:00+00:00,34.0
0_1,"workload-High-(W_Handle leads,W_Complete application)",segment,2016-01-09 00:00:00+00:00,34.0
0_1,"workload-High-(A_Submitted,W_Handle leads)",segment,2016-01-09 00:00:00+00:00,41.0
0_1,"workload-High-(W_Handle leads,W_Handle leads)",segment,2016-01-09 00:00:00+00:00,34.0
0_1,exec-High-W_Handle leads,activity,2016-01-10 00:00:00+00:00,170.0
0_1,exec-High-W_Call after offers,activity,2016-01-10 00:00:00+00:00,866.0
0_1,exec-High-W_Complete application,activity,2016-01-10 00:00:00+00:00,532.0
0_1,exec-High-W_Validate application,activity,2016-01-10 00:00:00+00:00,221.0
0_1,to-exec-High-A_Complete,activity,2016-01-10 00:00:00+00:00,111.0
0_1,to-exec-High-O_Sent (mail and online),activity,2016-01-10 00:00:00+00:00,124.0
0_1,to-exec-High-A_Cancelled,activity,2016-01-10 00:00:00+00:00,64.0
0_1,to-exec-High-O_Returned,activity,2016-01-10 00:00:00+00:00,30.0
0_1,to-exec-High-W_Handle leads,activity,2016-01-10 00:00:00+00:00,186.0
0_1,to-exec-High-A_Submitted,activity,2016-01-10 00:00:00+00:00,60.0
0_1,to-exec-High-W_Call incomplete files,activity,2016-01-10 00:00:00+00:00,120.0
0_1,to-exec-High-W_Call after offers,activity,2016-01-10 00:00:00+00:00,1290.0
0_1,to-exec-High-A_Validating,activity,2016-01-10 00:00:00+00:00,40.0
0_1,to-exec-High-W_Complete application,activity,2016-01-10 00:00:00+00:00,637.0
0_1,to-exec-High-O_Create Offer,activity,2016-01-10 00:00:00+00:00,205.0
0_1,to-exec-High-A_Create Application,activity,2016-01-10 00:00:00+00:00,114.0
0_1,to-exec-High-O_Created,activity,2016-01-10 00:00:00+00:00,130.0
0_1,to-exec-High-W_Validate application,activity,2016-01-10 00:00:00+00:00,242.0
0_1,to-exec-High-A_Accepted,activity,2016-01-10 00:00:00+00:00,133.0
0_1,to-exec-High-A_Concept,activity,2016-01-10 00:00:00+00:00,111.0
0_1,do-High-User_1,resource,2016-01-10 00:00:00+00:00,284.0
0_1,do-High-User_21,resource,2016-01-10 00:00:00+00:00,193.0
0_1,do-High-User_2,resource,2016-01-10 00:00:00+00:00,258.0
0_1,do-High-User_25,resource,2016-01-10 00:00:00+00:00,138.0
0_1,do-High-User_10,resource,2016-01-10 00:00:00+00:00,157.0
0_1,do-High-User_27,resource,2016-01-10 00:00:00+00:00,193.0
0_1,todo-High-User_1,resource,2016-01-10 00:00:00+00:00,51.0
0_1,todo-High-User_3,resource,2016-01-10 00:00:00+00:00,80.0
0_1,todo-High-User_14,resource,2016-01-10 00:00:00+00:00,72.0
0_1,todo-High-User_113,resource,2016-01-10 00:00:00+00:00,37.0
0_1,todo-High-User_8,resource,2016-01-10 00:00:00+00:00,39.0
0_1,todo-High-User_9,resource,2016-01-10 00:00:00+00:00,44.0
0_1,busy-High-User_1,resource,2016-01-10 00:00:00+00:00,335.0
0_1,busy-High-User_21,resource,2016-01-10 00:00:00+00:00,202.0
0_1,busy-High-User_2,resource,2016-01-10 00:00:00+00:00,262.0
0_1,busy-High-User_15,resource,2016-01-10 00:00:00+00:00,115.0
0_1,busy-High-User_25,resource,2016-01-10 00:00:00+00:00,140.0
0_1,busy-High-User_10,resource,2016-01-10 00:00:00+00:00,166.0
0_1,busy-High-User_5,resource,2016-01-10 00:00:00+00:00,123.0
0_1,busy-High-User_14,resource,2016-01-10 00:00:00+00:00,170.0
0_1,busy-High-User_71,resource,2016-01-10 00:00:00+00:00,117.0
0_1,busy-High-User_27,resource,2016-01-10 00:00:00+00:00,210.0
0_1,busy-High-User_28,resource,2016-01-10 00:00:00+00:00,107.0
0_1,busy-High-User_9,resource,2016-01-10 00:00:00+00:00,127.0
0_1,"enter-High-(W_Complete application,W_Complete application)",segment,2016-01-10 00:00:00+00:00,243.0
0_1,"enter-High-(A_Concept,W_Complete application)",segment,2016-01-10 00:00:00+00:00,82.0
0_1,"enter-High-(W_Validate application,W_Validate application)",segment,2016-01-10 00:00:00+00:00,135.0
0_1,"enter-High-(W_Call after offers,A_Complete)",segment,2016-01-10 00:00:00+00:00,110.0
0_1,"enter-High-(W_Call after offers,W_Call after offers)",segment,2016-01-10 00:00:00+00:00,626.0
0_1,"enter-High-(O_Created,O_Sent (mail and online))",segment,2016-01-10 00:00:00+00:00,117.0
0_1,"enter-High-(O_Sent (mail and online),W_Complete application)",segment,2016-01-10 00:00:00+00:00,110.0
0_1,"enter-High-(W_Complete application,A_Concept)",segment,2016-01-10 00:00:00+00:00,86.0
0_1,"enter-High-(A_Accepted,O_Create Offer)",segment,2016-01-10 00:00:00+00:00,104.0
0_1,"enter-High-(W_Complete application,A_Accepted)",segment,2016-01-10 00:00:00+00:00,83.0
0_1,"enter-High-(A_Complete,W_Call after offers)",segment,2016-01-10 00:00:00+00:00,106.0
0_1,"enter-High-(O_Create Offer,O_Created)",segment,2016-01-10 00:00:00+00:00,129.0
0_1,"enter-High-(W_Handle leads,W_Handle leads)",segment,2016-01-10 00:00:00+00:00,114.0
0_1,"enter-High-(W_Complete application,W_Call after offers)",segment,2016-01-10 00:00:00+00:00,110.0
0_1,"exit-High-(W_Complete application,W_Complete application)",segment,2016-01-10 00:00:00+00:00,219.0
0_1,"exit-High-(A_Concept,W_Complete application)",segment,2016-01-10 00:00:00+00:00,99.0
0_1,"exit-High-(W_Validate application,W_Validate application)",segment,2016-01-10 00:00:00+00:00,128.0
0_1,"exit-High-(W_Call after offers,A_Complete)",segment,2016-01-10 00:00:00+00:00,110.0
0_1,"exit-High-(W_Call after offers,W_Call after offers)",segment,2016-01-10 00:00:00+00:00,628.0
0_1,"exit-High-(O_Created,O_Sent (mail and online))",segment,2016-01-10 00:00:00+00:00,117.0
0_1,"exit-High-(O_Sent (mail and online),W_Complete application)",segment,2016-01-10 00:00:00+00:00,110.0
0_1,"exit-High-(W_Complete application,A_Concept)",segment,2016-01-10 00:00:00+00:00,86.0
0_1,"exit-High-(A_Accepted,O_Create Offer)",segment,2016-01-10 00:00:00+00:00,105.0
0_1,"exit-High-(W_Complete application,A_Accepted)",segment,2016-01-10 00:00:00+00:00,89.0
0_1,"exit-High-(A_Complete,W_Call after offers)",segment,2016-01-10 00:00:00+00:00,106.0
0_1,"exit-High-(O_Create Offer,O_Created)",segment,2016-01-10 00:00:00+00:00,129.0
0_1,"exit-High-(W_Handle leads,W_Handle leads)",segment,2016-01-10 00:00:00+00:00,111.0
0_1,"exit-High-(W_Complete application,W_Call after offers)",segment,2016-01-10 00:00:00+00:00,110.0
0_1,"cross-High-(W_Complete application,W_Complete application)",segment,2016-01-10 00:00:00+00:00,285.0
0_1,"cross-High-(A_Concept,W_Complete application)",segment,2016-01-10 00:00:00+00:00,136.0
0_1,"cross-High-(W_Validate application,W_Validate application)",segment,2016-01-10 00:00:00+00:00,148.0
0_1,"cross-High-(W_Call after offers,A_Complete)",segment,2016-01-10 00:00:00+00:00,110.0
0_1,"cross-High-(W_Call after offers,W_Call after offers)",segment,2016-01-10 00:00:00+00:00,1039.0
0_1,"cross-High-(O_Created,O_Sent (mail and online))",segment,2016-01-10 00:00:00+00:00,117.0
0_1,"cross-High-(O_Sent (mail and online),W_Complete application)",segment,2016-01-10 00:00:00+00:00,110.0
0_1,"cross-High-(A_Accepted,O_Create Offer)",segment,2016-01-10 00:00:00+00:00,105.0
0_1,"cross-High-(W_Complete application,A_Accepted)",segment,2016-01-10 00:00:00+00:00,102.0
0_1,"cross-High-(A_Complete,W_Call after offers)",segment,2016-01-10 00:00:00+00:00,106.0
0_1,"cross-High-(O_Create Offer,O_Created)",segment,2016-01-10 00:00:00+00:00,129.0
0_1,"cross-High-(W_Handle leads,W_Handle leads)",segment,2016-01-10 00:00:00+00:00,126.0
0_1,"cross-High-(W_Complete application,W_Call after offers)",segment,2016-01-10 00:00:00+00:00,110.0
0_1,"handover-High-(W_Call after offers,W_Call after offers)",segment,2016-01-10 00:00:00+00:00,2.6666666666666665
0_1,"workload-High-(A_Create Application,A_Submitted)",segment,2016-01-10 00:00:00+00:00,59.0
0_1,"workload-High-(W_Call after offers,W_Call after offers)",segment,2016-01-10 00:00:00+00:00,16.565217391304348
0_1,"workload-High-(A_Submitted,W_Handle leads)",segment,2016-01-10 00:00:00+00:00,59.0
0_1,exec-High-W_Call after offers,activity,2016-01-11 00:00:00+00:00,471.0
0_1,exec-High-W_Complete application,activity,2016-01-11 00:00:00+00:00,602.0
0_1,exec-High-W_Validate application,activity,2016-01-11 00:00:00+00:00,174.0
0_1,to-exec-High-A_Complete,activity,2016-01-11 00:00:00+00:00,117.0
0_1,to-exec-High-O_Sent (mail and online),activity,2016-01-11 00:00:00+00:00,142.0
0_1,to-exec-High-A_Cancelled,activity,2016-01-11 00:00:00+00:00,67.0
0_1,to-exec-High-W_Handle leads,activity,2016-01-11 00:00:00+00:00,129.0
0_1,to-exec-High-A_Submitted,activity,2016-01-11 00:00:00+00:00,47.0
0_1,to-exec-High-W_Call incomplete files,activity,2016-01-11 00:00:00+00:00,139.0
0_1,to-exec-High-W_Call after offers,activity,2016-01-11 00:00:00+00:00,996.0
0_1,to-exec-High-W_Complete application,activity,2016-01-11 00:00:00+00:00,683.0
0_1,to-exec-High-O_Create Offer,activity,2016-01-11 00:00:00+00:00,226.0
0_1,to-exec-High-A_Create Application,activity,2016-01-11 00:00:00+00:00,81.0
0_1,to-exec-High-O_Created,activity,2016-01-11 00:00:00+00:00,147.0
0_1,to-exec-High-W_Validate application,activity,2016-01-11 00:00:00+00:00,175.0
0_1,to-exec-High-A_Accepted,activity,2016-01-11 00:00:00+00:00,128.0
0_1,to-exec-High-A_Concept,activity,2016-01-11 00:00:00+00:00,94.0
0_1,do-High-User_1,resource,2016-01-11 00:00:00+00:00,261.0
0_1,do-High-User_21,resource,2016-01-11 00:00:00+00:00,152.0
0_1,do-High-User_17,resource,2016-01-11 00:00:00+00:00,147.0
0_1,do-High-User_49,resource,2016-01-11 00:00:00+00:00,200.0
0_1,do-High-User_71,resource,2016-01-11 00:00:00+00:00,143.0
0_1,do-High-User_27,resource,2016-01-11 00:00:00+00:00,144.0
0_1,todo-High-User_1,resource,2016-01-11 00:00:00+00:00,57.0
0_1,todo-High-User_114,resource,2016-01-11 00:00:00+00:00,40.0
0_1,todo-High-User_117,resource,2016-01-11 00:00:00+00:00,36.0
0_1,todo-High-User_3,resource,2016-01-11 00:00:00+00:00,92.0
0_1,todo-High-User_13,resource,2016-01-11 00:00:00+00:00,62.0
0_1,todo-High-User_14,resource,2016-01-11 00:00:00+00:00,104.0
0_1,todo-High-User_113,resource,2016-01-11 00:00:00+00:00,47.0
0_1,todo-High-User_8,resource,2016-01-11 00:00:00+00:00,41.0
0_1,busy-High-User_1,resource,2016-01-11 00:00:00+00:00,318.0
0_1,busy-High-User_21,resource,2016-01-11 00:00:00+00:00,153.0
0_1,busy-High-User_37,resource,2016-01-11 00:00:00+00:00,137.0
0_1,busy-High-User_17,resource,2016-01-11 00:00:00+00:00,150.0
0_1,busy-High-User_49,resource,2016-01-11 00:00:00+00:00,216.0
0_1,busy-High-User_10,resource,2016-01-11 00:00:00+00:00,128.0
0_1,busy-High-User_5,resource,2016-01-11 00:00:00+00:00,136.0
0_1,busy-High-User_14,resource,2016-01-11 00:00:00+00:00,167.0
0_1,busy-High-User_71,resource,2016-01-11 00:00:00+00:00,163.0
0_1,busy-High-User_27,resource,2016-01-11 00:00:00+00:00,145.0
0_1,busy-High-User_9,resource,2016-01-11 00:00:00+00:00,129.0
0_1,busy-High-User_41,resource,2016-01-11 00:00:00+00:00,107.0
0_1,"enter-High-(W_Complete application,W_Complete application)",segment,2016-01-11 00:00:00+00:00,292.0
0_1,"enter-High-(W_Validate application,W_Validate application)",segment,2016-01-11 00:00:00+00:00,112.0
0_1,"enter-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-01-11 00:00:00+00:00,87.0
0_1,"enter-High-(W_Call after offers,A_Complete)",segment,2016-01-11 00:00:00+00:00,116.0
0_1,"enter-High-(W_Call after offers,W_Call after offers)",segment,2016-01-11 00:00:00+00:00,328.0
0_1,"enter-High-(O_Created,O_Sent (mail and online))",segment,2016-01-11 00:00:00+00:00,123.0
0_1,"enter-High-(O_Sent (mail and online),W_Complete application)",segment,2016-01-11 00:00:00+00:00,116.0
0_1,"enter-High-(A_Accepted,O_Create Offer)",segment,2016-01-11 00:00:00+00:00,99.0
0_1,"enter-High-(W_Complete application,A_Accepted)",segment,2016-01-11 00:00:00+00:00,93.0
0_1,"enter-High-(A_Complete,W_Call after offers)",segment,2016-01-11 00:00:00+00:00,112.0
0_1,"enter-High-(O_Create Offer,O_Created)",segment,2016-01-11 00:00:00+00:00,146.0
0_1,"enter-High-(W_Complete application,W_Call after offers)",segment,2016-01-11 00:00:00+00:00,116.0
0_1,"exit-High-(W_Complete application,W_Complete application)",segment,2016-01-11 00:00:00+00:00,316.0
0_1,"exit-High-(W_Validate application,W_Validate application)",segment,2016-01-11 00:00:00+00:00,132.0
0_1,"exit-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-01-11 00:00:00+00:00,81.0
0_1,"exit-High-(W_Call after offers,A_Complete)",segment,2016-01-11 00:00:00+00:00,116.0
0_1,"exit-High-(W_Call after offers,W_Call after offers)",segment,2016-01-11 00:00:00+00:00,233.0
0_1,"exit-High-(O_Created,O_Sent (mail and online))",segment,2016-01-11 00:00:00+00:00,123.0
0_1,"exit-High-(O_Sent (mail and online),W_Complete application)",segment,2016-01-11 00:00:00+00:00,116.0
0_1,"exit-High-(W_Complete application,A_Concept)",segment,2016-01-11 00:00:00+00:00,81.0
0_1,"exit-High-(A_Accepted,O_Create Offer)",segment,2016-01-11 00:00:00+00:00,98.0
0_1,"exit-High-(W_Complete application,A_Accepted)",segment,2016-01-11 00:00:00+00:00,92.0
0_1,"exit-High-(A_Complete,W_Call after offers)",segment,2016-01-11 00:00:00+00:00,112.0
0_1,"exit-High-(O_Create Offer,O_Created)",segment,2016-01-11 00:00:00+00:00,146.0
0_1,"exit-High-(W_Complete application,W_Call after offers)",segment,2016-01-11 00:00:00+00:00,116.0
0_1,"cross-High-(W_Complete application,W_Complete application)",segment,2016-01-11 00:00:00+00:00,358.0
0_1,"cross-High-(A_Concept,W_Complete application)",segment,2016-01-11 00:00:00+00:00,109.0
0_1,"cross-High-(W_Validate application,W_Validate application)",segment,2016-01-11 00:00:00+00:00,132.0
0_1,"cross-High-(W_Call incomplete files,W_Call incomplete files)",segment,2016-01-11 00:00:00+00:00,94.0
0_1,"cross-High-(W_Call after offers,A_Complete)",segment,2016-01-11 00:00:00+00:00,116.0
0_1,"cross-High-(W_Call after offers,W_Call after offers)",segment,2016-01-11 00:00:00+00:00,739.0
0_1,"cross-High-(O_Created,O_Sent (mail and online))",segment,2016-01-11 00:00:00+00:00,123.0
0_1,"cross-High-(O_Sent (mail and online),W_Complete application)",segment,2016-01-11 00:00:00+00:00,116.0
0_1,"cross-High-(A_Accepted,O_Create Offer)",segment,2016-01-11 00:00:00+00:00,99.0
