,Length,Frequency,Path,Part&under10,Part&10to30,Part&over30,NonPart&under10,NonPart&10to30,NonPart&over30,p
316,3,26,"(('exit', ('W_Call after offers|suspend', 'W_Call after offers|resume')), ('exit', ('W_Call after offers|resume', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort')))",897,2689,535,2797,6589,1347,3.706906571698809e-07
317,2,27,"(('exit', ('W_Call after offers|resume', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort')))",969,2934,572,2917,6897,1425,6.899229831880405e-08
318,4,26,"(('exit', ('W_Call after offers|resume', 'W_Call after offers|suspend')), ('exit', ('W_Call after offers|suspend', 'W_Call after offers|resume')), ('enter', ('W_Call after offers|resume', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort')))",897,2689,535,248,681,181,0.009775611080999447
319,1,13,"(('workload', ('W_Call after offers|resume', 'W_Call after offers|suspend')),)",218,539,550,4298,10317,9134,0.03064150980555591
320,1,17,"(('workload', ('W_Validate application|suspend', 'W_Validate application|resume')),)",124,411,111,2565,6521,1737,0.03162022040733481
321,1,32,"(('enter', ('O_Accepted', 'A_Pending')),)",919,3361,1195,4154,6558,1041,0.0
322,1,32,"(('exit', ('O_Accepted', 'A_Pending')),)",919,3361,1195,4154,6558,1041,0.0
323,2,10,"(('handover', ('W_Complete application|suspend', 'W_Complete application|resume')), ('workload', ('W_Complete application|resume', 'W_Complete application|suspend')))",17,133,131,1256,3343,3117,2.250676608517299e-05
324,2,30,"(('workload', ('O_Sent (mail and online)', 'W_Complete application|ate_abort')), ('workload', ('W_Complete application|ate_abort', 'W_Call after offers|schedule')))",212,629,490,1681,3977,3332,0.02677396011707489
325,1,31,"(('workload', ('W_Complete application|ate_abort', 'W_Call after offers|schedule')),)",224,660,509,1708,3974,3350,0.014862402153995036
326,3,15,"(('workload', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('workload', ('W_Call after offers|start', 'A_Complete')), ('workload', ('A_Complete', 'W_Call after offers|suspend')))",224,550,422,6709,12006,10197,0.0004370064548731012
327,2,16,"(('workload', ('W_Call after offers|start', 'A_Complete')), ('workload', ('A_Complete', 'W_Call after offers|suspend')))",254,622,466,6679,11934,10153,0.000147632977193779
328,1,16,"(('workload', ('A_Complete', 'W_Call after offers|suspend')),)",254,622,466,6679,11934,10153,0.000147632977193779
329,1,34,"(('workload', ('A_Validating', 'W_Validate application|suspend')),)",184,675,242,2219,6298,1774,7.028002164233271e-06
330,5,11,"(('workload', ('O_Sent (mail and online)', 'W_Complete application|complete')), ('workload', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('workload', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('workload', ('W_Call after offers|start', 'A_Complete')), ('workload', ('A_Complete', 'W_Call after offers|suspend')))",114,244,216,4291,7082,6112,0.03549041506619455
331,4,11,"(('workload', ('W_Complete application|complete', 'W_Call after offers|schedule')), ('workload', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('workload', ('W_Call after offers|start', 'A_Complete')), ('workload', ('A_Complete', 'W_Call after offers|suspend')))",114,245,216,4398,7121,6155,0.02127025922808312
332,2,10,"(('workload', ('W_Complete application|resume', 'W_Complete application|suspend')), ('handover', ('W_Complete application|suspend', 'W_Complete application|resume')))",17,133,131,751,2097,2084,0.00013438137076504653
333,1,33,"(('workload', ('W_Call incomplete files|suspend', 'W_Call incomplete files|resume')),)",86,334,225,2938,8411,2462,0.0
334,2,14,"(('enter', ('O_Create Offer', 'O_Created')), ('enter', ('O_Created', 'O_Sent (mail and online)')))",534,1106,1289,6465,11510,9387,0.0
335,2,14,"(('enter', ('O_Create Offer', 'O_Created')), ('exit', ('O_Created', 'O_Sent (mail and online)')))",533,1106,1287,6466,11510,9389,0.0
336,1,15,"(('enter', ('O_Created', 'O_Sent (mail and online)')),)",555,1172,1359,6444,11444,9317,0.0
337,2,14,"(('exit', ('O_Create Offer', 'O_Created')), ('enter', ('O_Created', 'O_Sent (mail and online)')))",534,1106,1289,6465,11510,9387,0.0
338,2,14,"(('exit', ('O_Create Offer', 'O_Created')), ('exit', ('O_Created', 'O_Sent (mail and online)')))",533,1106,1287,6466,11510,9389,0.0
339,1,15,"(('exit', ('O_Created', 'O_Sent (mail and online)')),)",554,1173,1358,6445,11443,9318,0.0
340,1,21,"(('handover', ('W_Call after offers|suspend', 'W_Call after offers|ate_abort')),)",311,647,120,5688,11107,3065,0.00043034344804382396
341,4,14,"(('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",306,902,921,3825,8931,8011,6.278825335215288e-07
342,4,14,"(('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",261,799,818,3871,9032,8115,2.501186596726157e-07
343,4,14,"(('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",306,902,921,3825,8931,8011,6.278825335215288e-07
344,4,14,"(('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('enter', ('W_Call after offers|start', 'A_Complete')), ('exit', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",261,799,818,3871,9032,8115,2.501186596726157e-07
345,4,14,"(('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('enter', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",306,902,921,3825,8931,8011,6.278825335215288e-07
346,4,14,"(('enter', ('W_Call after offers|schedule', 'W_Call after offers|start')), ('exit', ('W_Call after offers|start', 'A_Complete')), ('enter', ('A_Complete', 'W_Call after offers|suspend')), ('batch', ('W_Call after offers|suspend', 'W_Call after offers|resume')))",261,799,818,3871,9032,8115,2.501186596726157e-07
